,B-A-*-*-UB-*,B-FA-*-*-*-*,B-FZ-*-*-APR-*,B-FZ-*-*-V-*,B-Mod-*-*-*-*,B-WF-ABZ-*-FZW-*,B-WF-ABZ-*-IDZ-*,B-WF-AK-RE-FEL-*,B-WF-AK-RE-FKR-*,B-WF-AK-RS-ERx-*,B-WF-AK-RS-FA-*,B-WF-AK-RS-FBL-*,B-WF-AK-RS-FLL-SB,B-WF-AK-RS-FPD-*,B-WF-AK-RS-FPP-*,B-WF-AK-RS-FVE-*,B-WF-HP-*-IB-*,B-WF-HP-*-IFHE-*,B-WF-HP-*-IFSE-*,B-WF-HP-*-IW-*,B-WF-HP-*-IZ-*,B-WF-HP-*-PS-IBD,B-WF-HP-*-PS-IR,B-WF-HP-*-PS-IW,B-WF-Mot-*-FVW-*,B-WF-Mot-*-IAV-*,B-WF-Mot-*-IDW-*,B-WF-Mot-*-IEM-*,B-WF-RA-*-ARP-*,B-WF-RA-*-FP-*,B-WF-RA-*-FU-*,B-WF-RA-*-N-ARFa,B-WF-RA-*-N-ARFr,K-A-*-*-A-*,K-A-*-*-UB-*,K-E-*-*-ECM-*| Mitgefühl mit anderen (EC),K-E-*-*-ECS-*| Sorge um andere Person (EC),K-E-*-*-PT-*| Empathie für Dritte* bzw. bezogen auf die vorliegende Situation (PT),K-FA-*-*-A-*,K-FZ-*-*-F-*,K-FZ-*-*-NPR-*,K-WF-ABZ-*-Erw-*,K-WF-ABZ-*-Ziel-*,K-WF-AKP-*-Abl-*,K-WF-AKP-*-EG-*,K-WF-AKP-*-Nachf-*,K-WF-AKP-*-PDar-*,K-WF-AKP-*-PDef-*,K-WF-AKP-*-PPers-*,K-WF-AKP-*-RBL-*,K-WF-AKP-*-Zust-*,K-WF-HP-*-BerUH-*,K-WF-HP-*-Erf-*,K-WF-HP-*-MErf-*,K-WF-HP-*-NegRH-*,K-WF-HP-*-PosR-*,K-WF-HP-*-PosRH-*,K-WF-Mot-*-GV-*,K-WF-Mot-*-VW-*,K-WF-RA-*-RF-*,K-WF-RA-*-RP-*
K-E-*-*-ECM-*| Mitgefühl mit anderen (EC),0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
K-E-*-*-ECS-*| Sorge um andere Person (EC),0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.05357142857142857,0.0,0.0,0.03571428571428571,0.0,0.0,0.017857142857142856,0.07142857142857142,0.0,0.03571428571428571,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.017857142857142856,0.017857142857142856,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.125,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.017857142857142856,0.10714285714285714,0.03571428571428571,0.05357142857142857,0.03571428571428571,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.0,0.0,0.017857142857142856,0.0,0.0
K-E-*-*-PT-*| Empathie für Dritte* bzw. bezogen auf die vorliegende Situation (PT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0
K-FA-*-*-A-*,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
K-FZ-*-*-F-*,0.0,0.038461538461538464,0.11538461538461539,0.5769230769230769,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
K-FZ-*-*-NPR-*,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.3023255813953488,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.023255813953488372,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.0
K-WF-ABZ-*-Erw-*,0.0,0.0,0.1111111111111111,0.0,0.16666666666666666,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K-WF-ABZ-*-Ziel-*,0.0,0.05555555555555555,0.027777777777777776,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.05555555555555555,0.0,0.027777777777777776,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.0,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0
K-WF-AKP-*-Abl-*,0.0,0.02,0.02,0.0,0.1,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.02,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.04,0.1,0.02,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.04,0.0,0.0,0.0
K-WF-AKP-*-EG-*,0.006060606060606061,0.0,0.0,0.01818181818181818,0.06060606060606061,0.0,0.0,0.04242424242424243,0.0,0.04242424242424243,0.012121212121212121,0.012121212121212121,0.006060606060606061,0.0,0.01818181818181818,0.006060606060606061,0.012121212121212121,0.01818181818181818,0.030303030303030304,0.0,0.0,0.17575757575757575,0.0,0.012121212121212121,0.0,0.0,0.012121212121212121,0.024242424242424242,0.0,0.006060606060606061,0.0,0.0,0.0,0.006060606060606061,0.012121212121212121,0.006060606060606061,0.048484848484848485,0.0,0.0,0.006060606060606061,0.006060606060606061,0.0,0.03636363636363636,0.030303030303030304,0.04242424242424243,0.05454545454545454,0.07272727272727272,0.03636363636363636,0.012121212121212121,0.024242424242424242,0.012121212121212121,0.0,0.0,0.006060606060606061,0.01818181818181818,0.006060606060606061,0.006060606060606061,0.024242424242424242,0.0,0.006060606060606061,0.012121212121212121
K-WF-AKP-*-Nachf-*,0.0,0.06015037593984962,0.03007518796992481,0.0,0.14285714285714285,0.0,0.007518796992481203,0.007518796992481203,0.0,0.045112781954887216,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.022556390977443608,0.0,0.015037593984962405,0.015037593984962405,0.07518796992481203,0.0,0.007518796992481203,0.03759398496240601,0.06015037593984962,0.007518796992481203,0.0,0.0,0.015037593984962405,0.022556390977443608,0.007518796992481203,0.0,0.0,0.0,0.0,0.007518796992481203,0.007518796992481203,0.0,0.022556390977443608,0.0,0.007518796992481203,0.0,0.015037593984962405,0.0,0.0,0.015037593984962405,0.03759398496240601,0.12030075187969924,0.015037593984962405,0.015037593984962405,0.015037593984962405,0.0,0.045112781954887216,0.0,0.0,0.0,0.015037593984962405,0.015037593984962405,0.007518796992481203,0.0,0.007518796992481203,0.007518796992481203,0.015037593984962405
K-WF-AKP-*-PDar-*,0.0,0.04395604395604396,0.0,0.005494505494505495,0.12087912087912088,0.0,0.005494505494505495,0.02197802197802198,0.0,0.038461538461538464,0.02197802197802198,0.027472527472527472,0.02197802197802198,0.005494505494505495,0.04945054945054945,0.0,0.02197802197802198,0.0,0.03296703296703297,0.0,0.0,0.07692307692307693,0.01098901098901099,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,0.02197802197802198,0.0,0.0,0.0,0.005494505494505495,0.016483516483516484,0.0,0.03296703296703297,0.01098901098901099,0.0,0.0,0.005494505494505495,0.005494505494505495,0.01098901098901099,0.005494505494505495,0.07142857142857142,0.03296703296703297,0.054945054945054944,0.08791208791208792,0.02197802197802198,0.027472527472527472,0.01098901098901099,0.0,0.0,0.0,0.0,0.005494505494505495,0.0,0.005494505494505495,0.01098901098901099,0.0,0.005494505494505495
K-WF-AKP-*-PDef-*,0.0,0.015748031496062992,0.007874015748031496,0.0,0.05511811023622047,0.0,0.007874015748031496,0.047244094488188976,0.0,0.08661417322834646,0.007874015748031496,0.007874015748031496,0.047244094488188976,0.015748031496062992,0.09448818897637795,0.007874015748031496,0.047244094488188976,0.0,0.015748031496062992,0.007874015748031496,0.007874015748031496,0.12598425196850394,0.015748031496062992,0.0,0.0,0.0,0.05511811023622047,0.007874015748031496,0.007874015748031496,0.023622047244094488,0.0,0.0,0.0,0.0,0.0,0.0,0.023622047244094488,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.08661417322834646,0.015748031496062992,0.031496062992125984,0.023622047244094488,0.0,0.03937007874015748,0.015748031496062992,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.015748031496062992,0.007874015748031496,0.0,0.0
K-WF-AKP-*-PPers-*,0.0,0.13559322033898305,0.0,0.0,0.2033898305084746,0.01694915254237288,0.0,0.01694915254237288,0.0,0.01694915254237288,0.0,0.01694915254237288,0.03389830508474576,0.01694915254237288,0.03389830508474576,0.01694915254237288,0.0,0.0,0.03389830508474576,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.05084745762711865,0.01694915254237288,0.11864406779661017,0.01694915254237288,0.06779661016949153,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0
K-WF-AKP-*-RBL-*,0.0,0.0,0.0,0.0,0.08139534883720931,0.011627906976744186,0.0,0.05813953488372093,0.0,0.06976744186046512,0.011627906976744186,0.011627906976744186,0.023255813953488372,0.0,0.03488372093023256,0.0,0.03488372093023256,0.0,0.011627906976744186,0.0,0.0,0.12790697674418605,0.023255813953488372,0.0,0.011627906976744186,0.0,0.023255813953488372,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.08139534883720931,0.023255813953488372,0.05813953488372093,0.046511627906976744,0.0,0.10465116279069768,0.023255813953488372,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.011627906976744186
K-WF-AKP-*-Zust-*,0.0,0.010582010582010581,0.021164021164021163,0.06349206349206349,0.21164021164021163,0.005291005291005291,0.005291005291005291,0.026455026455026454,0.0,0.05291005291005291,0.031746031746031744,0.015873015873015872,0.005291005291005291,0.0,0.047619047619047616,0.010582010582010581,0.0,0.010582010582010581,0.0,0.0,0.005291005291005291,0.010582010582010581,0.0,0.0,0.0,0.0,0.05291005291005291,0.005291005291005291,0.021164021164021163,0.026455026455026454,0.005291005291005291,0.0,0.0,0.005291005291005291,0.005291005291005291,0.010582010582010581,0.005291005291005291,0.0,0.0,0.005291005291005291,0.005291005291005291,0.010582010582010581,0.005291005291005291,0.010582010582010581,0.047619047619047616,0.037037037037037035,0.042328042328042326,0.037037037037037035,0.021164021164021163,0.015873015873015872,0.015873015873015872,0.0,0.0,0.0,0.0,0.031746031746031744,0.031746031746031744,0.0,0.010582010582010581,0.0,0.0
K-WF-HP-*-BerUH-*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K-WF-HP-*-Erf-*,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K-WF-HP-*-MErf-*,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
K-WF-HP-*-NegRH-*,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
K-WF-HP-*-PosR-*,0.01904761904761905,0.02857142857142857,0.0380952380952381,0.06666666666666667,0.14285714285714285,0.0,0.0,0.009523809523809525,0.0,0.009523809523809525,0.047619047619047616,0.0,0.0,0.009523809523809525,0.009523809523809525,0.0,0.009523809523809525,0.01904761904761905,0.009523809523809525,0.0,0.0,0.01904761904761905,0.01904761904761905,0.009523809523809525,0.0,0.0,0.0761904761904762,0.01904761904761905,0.0,0.009523809523809525,0.009523809523809525,0.01904761904761905,0.0,0.0,0.0,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0761904761904762,0.02857142857142857,0.009523809523809525,0.0,0.009523809523809525,0.047619047619047616,0.05714285714285714,0.009523809523809525,0.009523809523809525,0.0,0.009523809523809525,0.009523809523809525,0.0,0.01904761904761905,0.009523809523809525,0.01904761904761905,0.009523809523809525,0.009523809523809525,0.0,0.009523809523809525,0.0,0.0380952380952381
K-WF-HP-*-PosRH-*,0.0,0.0,0.039473684210526314,0.039473684210526314,0.05263157894736842,0.013157894736842105,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.02631578947368421,0.013157894736842105,0.0,0.0,0.013157894736842105,0.02631578947368421,0.0,0.0,0.07894736842105263,0.02631578947368421,0.013157894736842105,0.0,0.0,0.06578947368421052,0.09210526315789473,0.02631578947368421,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.02631578947368421,0.013157894736842105,0.0,0.013157894736842105,0.039473684210526314,0.11842105263157894,0.013157894736842105,0.0,0.013157894736842105,0.02631578947368421,0.02631578947368421,0.0,0.013157894736842105,0.0,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.013157894736842105,0.0,0.0,0.0
K-WF-Mot-*-GV-*,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0
K-WF-Mot-*-VW-*,0.0,0.034482758620689655,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.1724137931034483,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0
K-WF-RA-*-RF-*,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
K-WF-RA-*-RP-*,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.04,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
