,B-A-*-*-UB-*,B-FA-*-*-*-*,B-FZ-*-*-APR-*,B-FZ-*-*-V-*,B-Mod-*-*-*-*,B-WF-ABZ-*-FZW-*,B-WF-ABZ-*-IDZ-*,B-WF-AK-RE-FEL-*,B-WF-AK-RE-FKR-*,B-WF-AK-RS-ERx-*,B-WF-AK-RS-FA-*,B-WF-AK-RS-FBL-*,B-WF-AK-RS-FLL-SB,B-WF-AK-RS-FPD-*,B-WF-AK-RS-FPP-*,B-WF-AK-RS-FVE-*,B-WF-HP-*-IB-*,B-WF-HP-*-IFHE-*,B-WF-HP-*-IFSE-*,B-WF-HP-*-IW-*,B-WF-HP-*-IZ-*,B-WF-HP-*-PS-IBD,B-WF-HP-*-PS-IR,B-WF-HP-*-PS-IW,B-WF-Mot-*-FVW-*,B-WF-Mot-*-IAV-*,B-WF-Mot-*-IDW-*,B-WF-Mot-*-IEM-*,B-WF-RA-*-ARP-*,B-WF-RA-*-FP-*,B-WF-RA-*-FU-*,B-WF-RA-*-N-ARFa,B-WF-RA-*-N-ARFr,K-A-*-*-A-*,K-A-*-*-UB-*,K-E-*-*-ECM-*| Mitgefühl mit anderen (EC),K-E-*-*-ECS-*| Sorge um andere Person (EC),K-E-*-*-PT-*| Empathie für Dritte* bzw. bezogen auf die vorliegende Situation (PT),K-FA-*-*-A-*,K-FZ-*-*-F-*,K-FZ-*-*-NPR-*,K-WF-ABZ-*-Erw-*,K-WF-ABZ-*-Ziel-*,K-WF-AKP-*-Abl-*,K-WF-AKP-*-EG-*,K-WF-AKP-*-Nachf-*,K-WF-AKP-*-PDar-*,K-WF-AKP-*-PDef-*,K-WF-AKP-*-PPers-*,K-WF-AKP-*-RBL-*,K-WF-AKP-*-Zust-*,K-WF-HP-*-BerUH-*,K-WF-HP-*-Erf-*,K-WF-HP-*-MErf-*,K-WF-HP-*-NegRH-*,K-WF-HP-*-PosR-*,K-WF-HP-*-PosRH-*,K-WF-Mot-*-GV-*,K-WF-Mot-*-VW-*,K-WF-RA-*-RF-*,K-WF-RA-*-RP-*
K-A-*-*-UB-*,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0
K-E-*-*-ECM-*| Mitgefühl mit anderen (EC),0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
K-E-*-*-ECS-*| Sorge um andere Person (EC),0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.05405405405405406,0.0,0.0,0.02702702702702703,0.05405405405405406,0.0,0.05405405405405406,0.0,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.02702702702702703,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.08108108108108109,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.02702702702702703,0.0,0.0
K-E-*-*-PT-*| Empathie für Dritte* bzw. bezogen auf die vorliegende Situation (PT),0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0
K-FA-*-*-A-*,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
K-FZ-*-*-F-*,0.0,0.038461538461538464,0.038461538461538464,0.6538461538461539,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
K-FZ-*-*-NPR-*,0.0,0.019230769230769232,0.019230769230769232,0.057692307692307696,0.28846153846153844,0.0,0.0,0.019230769230769232,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.019230769230769232,0.0,0.0,0.0,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.0,0.0,0.17307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.0,0.0,0.0,0.0,0.019230769230769232
K-WF-ABZ-*-Erw-*,0.0,0.0,0.07142857142857142,0.0,0.17857142857142858,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0
K-WF-ABZ-*-Ziel-*,0.0,0.02127659574468085,0.02127659574468085,0.0,0.1702127659574468,0.0,0.0425531914893617,0.0425531914893617,0.0,0.1276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.02127659574468085,0.0851063829787234,0.0,0.0,0.02127659574468085,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.02127659574468085,0.0425531914893617,0.0,0.06382978723404255,0.0425531914893617,0.06382978723404255,0.0,0.0,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.02127659574468085,0.0,0.0
K-WF-AKP-*-Abl-*,0.0,0.02857142857142857,0.02857142857142857,0.0,0.14285714285714285,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0
K-WF-AKP-*-EG-*,0.006097560975609756,0.006097560975609756,0.006097560975609756,0.012195121951219513,0.07926829268292683,0.006097560975609756,0.0,0.042682926829268296,0.0,0.03048780487804878,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.0,0.012195121951219513,0.0,0.012195121951219513,0.018292682926829267,0.036585365853658534,0.0,0.0,0.16463414634146342,0.0,0.012195121951219513,0.0,0.006097560975609756,0.04878048780487805,0.024390243902439025,0.0,0.018292682926829267,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.04878048780487805,0.012195121951219513,0.0,0.0,0.012195121951219513,0.0,0.036585365853658534,0.03048780487804878,0.03048780487804878,0.036585365853658534,0.07926829268292683,0.042682926829268296,0.012195121951219513,0.024390243902439025,0.0,0.0,0.0,0.0,0.012195121951219513,0.006097560975609756,0.006097560975609756,0.006097560975609756,0.012195121951219513,0.006097560975609756,0.0
K-WF-AKP-*-Nachf-*,0.007633587786259542,0.06870229007633588,0.03816793893129771,0.0,0.1450381679389313,0.0,0.0,0.022900763358778626,0.0,0.061068702290076333,0.015267175572519083,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.030534351145038167,0.0,0.0,0.015267175572519083,0.10687022900763359,0.0,0.007633587786259542,0.061068702290076333,0.07633587786259542,0.007633587786259542,0.0,0.0,0.007633587786259542,0.015267175572519083,0.015267175572519083,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.015267175572519083,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.007633587786259542,0.03816793893129771,0.0916030534351145,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.030534351145038167,0.0,0.0,0.0,0.0,0.030534351145038167,0.007633587786259542,0.0,0.007633587786259542,0.0,0.0
K-WF-AKP-*-PDar-*,0.0,0.01639344262295082,0.0,0.0,0.10382513661202186,0.0,0.00546448087431694,0.04918032786885246,0.0,0.03825136612021858,0.01639344262295082,0.02185792349726776,0.03825136612021858,0.0,0.07103825136612021,0.0,0.02185792349726776,0.0,0.02185792349726776,0.0,0.0,0.08196721311475409,0.01092896174863388,0.0,0.0,0.0,0.06557377049180328,0.00546448087431694,0.0,0.03278688524590164,0.0,0.01092896174863388,0.0,0.00546448087431694,0.01092896174863388,0.0,0.0273224043715847,0.01092896174863388,0.0,0.0,0.0,0.01092896174863388,0.01639344262295082,0.0,0.07650273224043716,0.04371584699453552,0.03278688524590164,0.08743169398907104,0.01092896174863388,0.02185792349726776,0.00546448087431694,0.0,0.0,0.0,0.0,0.01092896174863388,0.0,0.00546448087431694,0.01092896174863388,0.0,0.0
K-WF-AKP-*-PDef-*,0.0,0.02727272727272727,0.00909090909090909,0.0,0.06363636363636363,0.0,0.0,0.045454545454545456,0.0,0.07272727272727272,0.00909090909090909,0.01818181818181818,0.06363636363636363,0.02727272727272727,0.11818181818181818,0.0,0.03636363636363636,0.0,0.0,0.00909090909090909,0.00909090909090909,0.1,0.00909090909090909,0.0,0.0,0.0,0.06363636363636363,0.0,0.0,0.02727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.00909090909090909,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.1,0.02727272727272727,0.0,0.0,0.0,0.03636363636363636,0.02727272727272727,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.01818181818181818,0.02727272727272727,0.00909090909090909,0.0
K-WF-AKP-*-PPers-*,0.0,0.18181818181818182,0.01818181818181818,0.0,0.23636363636363636,0.01818181818181818,0.0,0.03636363636363636,0.0,0.0,0.0,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.0,0.0,0.03636363636363636,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.01818181818181818,0.07272727272727272,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0
K-WF-AKP-*-RBL-*,0.013157894736842105,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.039473684210526314,0.0,0.06578947368421052,0.013157894736842105,0.013157894736842105,0.0,0.0,0.05263157894736842,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.17105263157894737,0.06578947368421052,0.0,0.013157894736842105,0.0,0.013157894736842105,0.013157894736842105,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.07894736842105263,0.039473684210526314,0.09210526315789473,0.02631578947368421,0.0,0.05263157894736842,0.013157894736842105,0.0,0.0,0.013157894736842105,0.0,0.0,0.013157894736842105,0.0,0.013157894736842105,0.0,0.0
K-WF-AKP-*-Zust-*,0.00510204081632653,0.01020408163265306,0.02040816326530612,0.05612244897959184,0.17857142857142858,0.0,0.00510204081632653,0.030612244897959183,0.0,0.05102040816326531,0.04081632653061224,0.01020408163265306,0.01020408163265306,0.00510204081632653,0.03571428571428571,0.01020408163265306,0.0,0.01020408163265306,0.01020408163265306,0.0,0.00510204081632653,0.025510204081632654,0.0,0.0,0.0,0.0,0.04591836734693878,0.015306122448979591,0.02040816326530612,0.01020408163265306,0.00510204081632653,0.00510204081632653,0.0,0.0,0.0,0.00510204081632653,0.00510204081632653,0.0,0.0,0.01020408163265306,0.00510204081632653,0.00510204081632653,0.01020408163265306,0.01020408163265306,0.04591836734693878,0.04081632653061224,0.061224489795918366,0.03571428571428571,0.025510204081632654,0.015306122448979591,0.00510204081632653,0.0,0.0,0.0,0.0,0.04591836734693878,0.025510204081632654,0.0,0.015306122448979591,0.00510204081632653,0.00510204081632653
K-WF-HP-*-BerUH-*,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K-WF-HP-*-Erf-*,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K-WF-HP-*-MErf-*,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K-WF-HP-*-NegRH-*,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
K-WF-HP-*-PosR-*,0.007936507936507936,0.015873015873015872,0.07142857142857142,0.05555555555555555,0.12698412698412698,0.0,0.0,0.007936507936507936,0.0,0.015873015873015872,0.047619047619047616,0.0,0.007936507936507936,0.0,0.015873015873015872,0.0,0.007936507936507936,0.023809523809523808,0.015873015873015872,0.0,0.0,0.023809523809523808,0.015873015873015872,0.015873015873015872,0.0,0.0,0.07142857142857142,0.023809523809523808,0.0,0.0,0.007936507936507936,0.015873015873015872,0.007936507936507936,0.0,0.0,0.007936507936507936,0.007936507936507936,0.0,0.0,0.03968253968253968,0.031746031746031744,0.015873015873015872,0.007936507936507936,0.007936507936507936,0.03968253968253968,0.06349206349206349,0.023809523809523808,0.007936507936507936,0.007936507936507936,0.0,0.015873015873015872,0.0,0.015873015873015872,0.0,0.0,0.031746031746031744,0.007936507936507936,0.007936507936507936,0.031746031746031744,0.0,0.023809523809523808
K-WF-HP-*-PosRH-*,0.0,0.0,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.011111111111111112,0.011111111111111112,0.0,0.011111111111111112,0.0,0.022222222222222223,0.0,0.0,0.022222222222222223,0.022222222222222223,0.0,0.011111111111111112,0.011111111111111112,0.022222222222222223,0.0,0.0,0.05555555555555555,0.044444444444444446,0.011111111111111112,0.0,0.0,0.07777777777777778,0.08888888888888889,0.03333333333333333,0.0,0.011111111111111112,0.0,0.0,0.011111111111111112,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.03333333333333333,0.1,0.011111111111111112,0.0,0.0,0.011111111111111112,0.022222222222222223,0.0,0.011111111111111112,0.0,0.011111111111111112,0.08888888888888889,0.03333333333333333,0.011111111111111112,0.0,0.03333333333333333,0.0
K-WF-Mot-*-GV-*,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
K-WF-Mot-*-VW-*,0.0,0.024390243902439025,0.04878048780487805,0.0,0.12195121951219512,0.0,0.0,0.0,0.0,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.04878048780487805,0.024390243902439025,0.0,0.0,0.0,0.04878048780487805,0.024390243902439025,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.07317073170731707,0.0,0.0975609756097561,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.0
K-WF-RA-*-RF-*,0.041666666666666664,0.0,0.0,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0
K-WF-RA-*-RP-*,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
